Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,55.470001220703125,56.1,56.2,55.01,88.9,50.1,,,18-Oct-2025,10845.917184,-100.639,38.649,531.3574912,4.361800340988159,5.41096549107666
NSE:TRAVELFOOD,,Consumer Cyclical,Restaurants,1362.9000244140625,1387.0,1389.6,1355.0,1435.0,1008.5,49.380436,,18-Oct-2025,17946.5977856,24.169999999999998,29.938,515.4097664,7.52075491472168,40.43874291439209
NSE:TVSHLTD,TVS Holdings Limited,Consumer Cyclical,Auto Parts,14362.0,13743.0,14430.0,13600.0,14530.0,7855.25,23.069262,0.68,18-Oct-2025,29060.3073536,3.154,-2.1300000999999997,224.1750016,21.7756644,15.1906874
NSE:TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,27.920000076293945,28.06,28.11,27.83,40.2,23.11,32.847057,1.78,18-Oct-2025,14236.442624,6.274,11.494,969.025024,7.693202461022377,22.60493666977005
NSE:TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,3654.0,3576.5,3658.0,3575.5,3658.0,2171.4,73.50634,0.28,18-Oct-2025,173470.646272,5.178,12.475,6606.7873792,428.570352,307.3730184
NSE:TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,521.2999877929688,522.3,525.45,518.0,885.0,460.3,48.223866,0.77,18-Oct-2025,16572.6830592,17.854999,17.748,415.3035008,17.66534481633911,34.69475577756958
NSE:UBL,United Breweries Limited,Consumer Defensive,Beverages - Brewers,1786.0,1774.2,1804.9,1772.1,2299.7,1738.4,104.87375,0.56,18-Oct-2025,47241.3929472,4.858,8.658000000000001,854.4475136,17.378673,31.2744674
NSE:UCOBANK,UCO Bank,Financial Services,Banks - Regional,30.889999389648438,31.42,31.54,30.75,52.0,26.81,14.995146,1.24,18-Oct-2025,38734.6956288,21.059998999999998,33.983000000000004,,29.807925800028993,25.51155625592041
NSE:UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1217.800048828125,1235.2,1236.9,1211.6,1382.0,767.6,67.99554,0.18,18-Oct-2025,70245.842944,5.933999999999999,8.55,1952.7124992,106.37386002509766,115.14555199680176
NSE:ULTRACEMCO,UltraTech Cement Limited,Basic Materials,Building Materials,12370.0,12358.0,12390.0,12259.0,13097.0,10047.85,53.815365,0.63,18-Oct-2025,363866.8558336,8.6339995,15.528,13801.6292864,225.424695,293.907489
NSE:UNITDSPR,,Consumer Defensive,Beverages - Wineries & Distilleries,1361.4000244140625,1359.1,1369.3,1350.2,1700.0,1271.1,63.79569,0.88,18-Oct-2025,99021.5471104,12.280000000000001,18.802,2008.75008,76.2748868878418,136.4140522663208
NSE:UPL,UPL Limited,Basic Materials,Agricultural Inputs,674.1500244140625,680.4,683.7,671.9,741.0,493.0,49.75277,0.89,18-Oct-2025,55931.305984,2.55,6.2069997,6659.749888,59.491514959460446,170.8205825761963
NSE:UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,136.69000244140625,138.81,139.08,135.8,158.65,100.81,5.5452332,3.42,18-Oct-2025,104343.7584384,35.869,42.333999999999996,,103.62672753186645,132.39538026170044
NSE:VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,461.54998779296875,461.3,468.2,458.15,663.6,419.55,54.363956,0.43,18-Oct-2025,156095.6895232,13.512999,25.22,5166.839808,253.57680947842408,268.67244799917603
NSE:UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,1401.800048828125,1378.5,1409.0,1370.4,1494.8,905.0,25.234924,1.89,18-Oct-2025,17976.1332224,38.216,59.916997,1067.157504,38.9771905376709,22.93555149890137
NSE:USHAMART,Usha Martin Limited,Basic Materials,Steel,455.29998779296875,468.3,472.85,453.4,488.35,278.55,34.362263,0.64,18-Oct-2025,13866.2199296,11.4350006,13.065999999999999,579.1649792,13.875358187988281,41.929395415832516
NSE:VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,474.04998779296875,479.1,481.1,467.55,526.95,363.0,12.784519,10.75,18-Oct-2025,185130.9555712,9.488000000000001,18.951,42239.2496128,275.633284077301,410.4728684901123
NSE:VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,478.8500061035156,493.8,496.95,476.55,646.0,356.13,38.773277,0.29,18-Oct-2025,9718.7782656,13.442001000000001,9.557,333.4799872,4.008357631091308,6.011626631625366
NSE:VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,363.54998779296875,360.0,364.5,356.25,454.55,300.0,55.166916,0.42,18-Oct-2025,15850.5713664,5.183999999999999,6.635000600000001,447.6924928,6.535538130554199,13.890663353588867
NSE:VENTIVE,,Consumer Cyclical,Lodging,730.0999755859375,712.8,744.45,711.5,840.0,523.4,140.40384,,18-Oct-2025,17050.8713984,8.251999999999999,25.209,867.8559744,22.818617646960448,9.349441257360839
NSE:VIKRAMSOLR,,Technology,Solar,334.75,341.9,354.4,331.1,407.95,312.5,86.7228,,18-Oct-2025,12108.4772352,6.3769995999999995,18.409,628.0602624,385.459637225,281.132523425
NSE:VINATIORGA,Vinati Organics Limited,Basic Materials,Specialty Chemicals,1695.0999755859375,1704.6,1707.9,1690.0,2040.0,1412.5,41.263386,0.44,18-Oct-2025,17572.3610112,18.773001,24.75,615.6855296,1.961061161755371,8.849438932543945
NSE:VMM,,Consumer Cyclical,Department Stores,148.42999267578125,148.46,149.1,146.39,157.6,95.99,100.972786,,18-Oct-2025,69332.66432,6.1090004,9.556000000000001,1712.6742016,102.15446367822877,312.38016677472535
NSE:VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,992.0499877929688,1002.2,1009.95,975.0,1275.0,740.0,67.809296,0.2,18-Oct-2025,10194.894848,21.041,27.994000000000003,291.626112,8.468039490802003,27.418971997613525
NSE:VTL,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,404.54998779296875,409.4,412.0,401.2,563.95,361.1,13.498498,1.22,18-Oct-2025,11706.3860224,8.6389996,9.066,1227.3149952,3.305497040258789,37.32831283364258
NSE:VOLTAS,Voltas Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1426.5999755859375,1415.6,1437.0,1410.0,1877.95,1135.0,73.00921,0.49,18-Oct-2025,47204.0144896,4.488,4.064,912.724992,153.42241043441163,158.489978867688
NSE:WAAREEENER,,Technology,Solar,3535.300048828125,3627.4,3718.8,3520.1,3865.0,1863.0,37.629593,,18-Oct-2025,101689.688064,14.907,21.320999,4162.1200896,1891.529766365039,983.1991148095459
NSE:WAAREERTL,Waaree Renewable Technologies Limited,Utilities,Utilities - Renewable,1269.800048828125,1309.6,1334.3,1258.1,1338.0,841.15,37.870567,,18-Oct-2025,13237.2299776,15.805,20.102999999999998,474.3085056,569.7826462300782,146.20134916193848
NSE:WELCORP,Welspun Corp Limited,Basic Materials,Steel,829.3499755859375,836.2,845.0,824.2,994.0,650.15,10.875295,0.6,18-Oct-2025,21855.0452224,13.969000000000001,12.3959996,1805.3074944,28.89994392425537,36.841218745483395
NSE:WELSPUNLIV,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,121.66999816894531,127.08,125.91,121.0,180.7,104.8,21.458553,1.34,18-Oct-2025,11629.2542464,5.2699998,6.084,1206.7800064,30.182992787765503,46.835138081161496
NSE:WESTLIFE,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,599.6500244140625,611.65,611.65,588.05,898.0,588.05,895.0,0.25,18-Oct-2025,9318.1353984,0.40299999999999997,4.585999999999999,342.1458944,43.66087806760254,10.56583343017578
NSE:WIPRO,Wipro Limited,Technology,Information Technology Services,240.89999389648438,253.81,250.0,239.11,324.6,228.0,18.79095,4.57,18-Oct-2025,265736.6310912,15.057998999999999,16.420999,17188.200448,1054.860698433728,215.4456573914032
NSE:WHIRLPOOL,Whirlpool of India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1384.4000244140625,1237.8,1400.0,1252.0,2449.7,899.0,48.626625,0.4,18-Oct-2025,17564.1362432,4.595,6.479,487.78752,1862.5623789265137,56.203041551147464
NSE:WOCKPHARMA,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1342.699951171875,1356.5,1358.0,1325.0,1868.8,1013.5,,,18-Oct-2025,21831.4932224,-4.054,6.098,366.4999936,61.98346065593262,82.42848427243652
NSE:YESBANK,Yes Bank Limited,Financial Services,Banks - Regional,22.25,23.12,23.24,22.05,24.3,16.02,25.574713,,18-Oct-2025,69806.1357056,18.756999999999998,27.739000000000004,,442.731921775,217.211911475
NSE:ZENSARTECH,Zensar Technologies Limited,Technology,Information Technology Services,782.7000122070312,774.95,791.0,765.8,984.95,535.85,26.57725,1.68,18-Oct-2025,17793.368064,12.531999999999998,13.538,799.774976,53.043031937261965,36.04544885216675
NSE:ZEEL,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,105.37000274658203,109.31,108.0,104.55,151.7,89.32,17.679531,2.22,18-Oct-2025,10120.9931776,7.191,4.535,822.1000192,158.79733578922273,93.65124628012009
NSE:ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,1376.5999755859375,1349.7,1392.0,1347.0,2627.0,945.35,48.798298,0.15,18-Oct-2025,12375.8002176,28.632997999999997,36.887002,324.380288,61.641669026782225,59.06770239243164
NSE:ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Consumer Cyclical,Auto Parts,13002.0,13052.0,13109.0,12782.0,15290.0,9561.0,56.92395,0.15,18-Oct-2025,24661.6522752,12.528,10.133999600000001,606.7157504,4.4947914,14.1760806
NSE:ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,460.8999938964844,470.2,474.4,458.4,530.9,298.64,44.74757,0.26,18-Oct-2025,14665.5870976,11.987001,16.785,374.5250048,9.852981799520874,23.411230829974365
NSE:ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,987.6500244140625,984.6,991.0,978.05,1059.05,795.0,21.711365,1.12,18-Oct-2025,99380.7040512,19.368,27.279999999999998,6767.7249536,73.58506259897462,97.0162693081787
