Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:BCLIND,BCL Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,41.150001525878906,40.83,41.69,41.07,68.9,34.5,11.757143,0.64,17-Sep-2025,1216.3816448,3.466,5.6399997,216.2980608,0.9388619748138428,3.089377514556885
NSE:BCONCEPTS,Brand Concepts Limited,Consumer Cyclical,Footwear & Accessories,329.5,274.6,329.5,272.5,693.95,252.1,153.97195,,17-Sep-2025,409.3016064,0.263,-0.42,28.7273248,4.5165224,0.39095175
NSE:BEARDSELL,Beardsell Limited,Industrials,Building Products & Equipment,29.549999237060547,29.28,29.87,28.25,54.0,23.0,11.86747,0.34,17-Sep-2025,116.5363328,3.8089999999999997,6.397,24.8221248,0.05029114370155335,0.2710650980014801
NSE:BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,1631.800048828125,1605.0,1636.6,1607.1,2096.6,890.0,107.00328,0.29,17-Sep-2025,59827.1721472,16.485001,-25.424000000000003,478.8224512,319.4008720973877,323.31751857458494
NSE:BEDMUTHA,Bedmutha Industries Limited,Basic Materials,Steel,142.91000366210938,140.63,143.16,141.01,259.7,132.01,40.14326,,17-Sep-2025,461.083392,1.02699995,1.8099998999999998,65.7814976,0.08966173629760742,0.24057470016479493
NSE:BECTORFOOD,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,1372.699951171875,1373.3,1396.2,1366.1,2200.0,1276.0,60.20614,0.44,17-Sep-2025,8421.1572736,7.271,7.811999999999999,243.3560064,23.852583431542968,16.45386796472168
NSE:BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,412.1000061035156,402.9,416.65,405.0,436.0,240.25,54.727757,0.6,17-Sep-2025,301236.0404992,22.952,25.169999999999998,7124.2399744,916.2408177502258,724.1035581645264
NSE:BELRISE,,Consumer Cyclical,Auto Parts,153.5500030517578,144.93,154.33,145.9,156.9,89.15,34.47191,0.38,17-Sep-2025,13650.743296,4.5089997,8.422,1061.356032,350.61601554838256,235.06444826183167
NSE:BELLACASA,Bella Casa Fashion & Retail Limited,Consumer Cyclical,Textile Manufacturing,412.04998779296875,406.4,412.1,401.55,464.9,358.65,31.696154,0.49,17-Sep-2025,551.6319232,4.7069997,7.19,29.7279488,0.08591242245483398,0.4197553225646973
NSE:BEML,BEML Limited,Industrials,Conglomerates,4377.39990234375,4340.1,4415.0,4337.9,4874.8,2350.0,61.128334,0.49,17-Sep-2025,18229.4626304,7.4310005,-10.8909994,506.7908608,103.73343418579101,254.6762508383789
NSE:BESTAGRO,Best Agrolife Limited,Basic Materials,Agricultural Inputs,368.29998779296875,370.1,375.8,365.0,661.45,244.15,12.708764,0.81,17-Sep-2025,870.8342784,4.089,9.2700005,194.3752448,1.316782946356201,3.8301357230529787
NSE:BFINVEST,BF Investment Limited,Financial Services,Asset Management,469.04998779296875,467.9,472.7,467.8,829.0,406.0,22.626629,,17-Sep-2025,1768.1215488,122.573,100.37100000000001,57.258752,0.3888893448791504,2.2450139565734863
NSE:BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,540.9000244140625,536.75,547.2,539.0,629.15,437.75,55.363358,0.71,17-Sep-2025,63062.9924864,9.794,13.572999999999999,1522.4425472,7.150752412756348,31.68619388018799
NSE:BEPL,Bhansali Engineering Polymers Limited,Basic Materials,Chemicals,106.79000091552734,105.75,107.64,106.0,165.7,90.0,15.409813,3.78,17-Sep-2025,2657.5546368,12.636,16.354,205.4343296,1.4782619456733703,3.407423312212372
NSE:BGRENERGY,BGR Energy Systems Limited,Industrials,Engineering & Construction,244.33999633789062,257.2,260.0,244.34,260.0,34.5,,,17-Sep-2025,1763.1965184,0.0,-94.311994,-446.9174784,14.332642109185791,7.96235632866211
NSE:BFUTILITIE,BF Utilities Limited,Industrials,Infrastructure Operations,801.0,797.4,810.45,799.5,1129.1,573.0,20.376493,,17-Sep-2025,3017.1748352,17.01,-38.112,630.9287424,2.3800113,12.3189795
NSE:BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper,92.80000305175781,94.78,96.0,91.2,118.0,65.0,14.919615,,17-Sep-2025,298.010496,1.1400000000000001,2.97,46.3639744,0.12538208412323,1.1119203565658569
NSE:BHANDARI,Bhandari Hosiery Exports Limited,Consumer Cyclical,Apparel Manufacturing,5.019999980926514,5.0,5.04,4.95,8.7,4.28,16.733332,0.4,17-Sep-2025,121.4689408,2.428,7.434,26.4708,0.03249797387652397,0.14561463744673728
NSE:BHAGERIA,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,186.0,186.52,190.59,184.0,269.86,132.0,17.748093,0.8,17-Sep-2025,812.5651968,7.1490005,6.306000000000001,87.1409984,2.5972296,1.098144
NSE:BHAGCHEM,Bhagiradha Chemicals & Industries Limited,Basic Materials,Agricultural Inputs,258.0,259.15,265.55,255.9,384.6,254.35,268.75,0.06,17-Sep-2025,3345.460224,2.6789999,4.14,33.673776,1.919391,2.5959702
NSE:BHARTIARTL,Bharti Airtel Limited,Communication Services,Telecom Services,1947.5,1939.5,1950.1,1932.6,2045.8,1511.0,33.03087,0.82,17-Sep-2025,1167728.836608,19.215,31.080999999999996,91964.899328,394.665549,1244.62251675
NSE:BHARATGEAR,Bharat Gears Limited,Consumer Cyclical,Auto Parts,96.75,96.64,98.65,96.55,109.85,64.8,22.34411,,17-Sep-2025,148.5605888,1.0039999000000002,2.271,22.8579504,0.078551325,0.517951125
NSE:BHARATWIRE,Bharat Wire Ropes Limited,Basic Materials,Steel,170.9600067138672,171.54,174.11,170.69,288.0,122.23,16.727985,,17-Sep-2025,1173.274624,11.1540005,17.151,129.6951552,0.8949072511444092,4.011713325546265
NSE:BHARATSE,Bharat Seats Limited,Consumer Cyclical,Auto Parts,158.9499969482422,167.32,169.76,158.95,178.59,69.84,28.282919,0.65,17-Sep-2025,1000.8080384,2.488,3.227,77.749152,6.319375028671264,1.8755463839904785
NSE:BHARATRAS,Bharat Rasayan Limited,Basic Materials,Agricultural Inputs,10174.0,10135.0,10196.0,10062.0,13499.55,8798.5,30.792978,0.01,17-Sep-2025,4227.571712,10.838999600000001,17.695,210.2011776,0.9451646,4.9211638
NSE:BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,1270.5999755859375,1263.2,1275.4,1261.3,1626.0,919.1,58.824074,0.67,17-Sep-2025,60745.9868672,6.848,11.431,2575.4642432,129.46943629229736,131.08602064123536
NSE:BHARTIHEXA,,Communication Services,Telecom Services,1716.199951171875,1736.2,1746.9,1711.8,2052.9,1234.0,62.566532,0.58,17-Sep-2025,85814.9748736,15.437999999999999,30.087999,4220.9001472,17.079278674072267,47.699889822875974
NSE:BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,232.82000732421875,232.19,234.65,232.4,291.1,176.0,277.1667,0.22,17-Sep-2025,81069.3230592,1.023,-11.148,670.1949952,59.967100056488036,158.0493497680298
NSE:BIL,Bhartiya International Ltd.,Consumer Cyclical,Footwear & Accessories,880.6500244140625,881.5,890.0,874.75,984.75,444.0,41.61862,,17-Sep-2025,1180.98688,2.469,7.692,103.1325504,0.09070695251464844,0.9509258963623047
NSE:BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,787.6500244140625,797.4,801.3,786.1,1007.95,558.8,97.84472,0.13,17-Sep-2025,19737.9571712,7.4910000000000005,11.229999,335.7483264,5.531823651464844,25.192749735876465
NSE:BIGBLOC,Bigbloc Construction Limited,Industrials,Building Products & Equipment,58.189998626708984,57.87,59.41,58.0,148.5,49.44,415.64285,1.03,17-Sep-2025,823.8307328,0.914,-5.006,20.8622256,0.16616736007843017,0.5714781575130463
NSE:BILVYAPAR,BIL Vyapar Limited,Basic Materials,Specialty Chemicals,12.3100004196167,12.97,13.23,12.04,23.11,9.17,,,17-Sep-2025,38.70104,0.0,-232366.67,,0.033166834130573274,0.02197581274909973
NSE:BIRLACABLE,Birla Cable Limited,Technology,Communication Equipment,172.10000610351562,169.88,174.89,169.0,270.15,125.35,85.19802,1.02,17-Sep-2025,519.855616,0.909,2.0610001,35.0286016,0.28661535016479495,0.5999750412780762
NSE:BIOCON,Biocon Limited,Healthcare,Biotechnology,357.54998779296875,360.2,362.3,357.35,406.0,291.0,111.38629,0.14,17-Sep-2025,47717.548032,2.4410000000000003,7.456,3226.0749312,24.709636066394044,152.05546208370973
NSE:BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,43.61000061035156,43.46,44.49,43.41,87.8,40.4,25.35465,,17-Sep-2025,71.0515904,8.1870005,31.735000000000003,3.70005,0.022036133308410644,0.03434723648071289
NSE:BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,1290.699951171875,1290.7,1319.0,1288.1,1535.3,910.25,25.975044,0.77,17-Sep-2025,9939.0734336,4.032,8.808,1322.625024,8.259318057543945,16.306445043115236
NSE:BIRLAMONEY,Aditya Birla Money Limited,Financial Services,Capital Markets,179.55999755859375,181.09,185.0,176.0,303.72,129.16,13.865637,,17-Sep-2025,1014.6791424,22.323,25.295,,1.6952618489501954,2.5443292534057615
NSE:BLACKBUCK,BlackBuck Limited,Technology,Software - Application,607.9000244140625,607.25,620.05,585.5,669.9,248.35,,,17-Sep-2025,10975.8169088,-0.759,21.656999,-264.6972416,25.610888818566895,114.92866676568603
NSE:BIRLANU,BirlaNu Limited,Industrials,Building Products & Equipment,1980.0,1978.0,1999.9,1975.5,2428.3,1605.05,,1.52,17-Sep-2025,1493.0981888,-1.3150001,0.25600002,24.7947008,0.730026,2.429658
NSE:BLBLIMITED,BLB Limited,Financial Services,Capital Markets,15.59000015258789,15.56,15.64,15.37,24.95,13.1,12.373016,,17-Sep-2025,82.469856,1.8519999999999999,26.27,,0.023095026226043702,0.24800104542732238
NSE:BLAL,BEML Land Assets Limited,Financial Services,Shell Companies,225.75,225.58,227.74,225.75,262.0,180.5,,,17-Sep-2025,940.1245696,0.0,0.0,-3.405,0.792269625,1.45550055
NSE:BLISSGVS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,152.0,151.39,153.75,151.7,190.97,106.04,15.09434,0.33,17-Sep-2025,1607.0351872,12.793,15.968001000000001,128.2288768,0.8294336,14.9638072
NSE:BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,67.18000030517578,67.23,68.0,66.7,105.9,45.0,83.975,,17-Sep-2025,1515.1844352,1.5859999,6.703,59.6291008,1.0462478887527467,3.9823296480903627
NSE:BLSE,,Industrials,Specialty Business Services,190.99000549316406,185.83,193.7,185.1,254.51,131.31,31.309837,0.54,17-Sep-2025,1735.268352,8.031,6.704000000000001,67.5132224,2.6419838449874877,1.203198836605835
NSE:BLS,BLS International Services Limited,Industrials,Specialty Business Services,367.5,366.0,369.8,366.25,521.8,308.25,26.766207,0.27,17-Sep-2025,15127.5126784,23.433999999999997,25.535000000000004,704.7083008,10.14994575,67.7057745
NSE:BLUECOAST,Blue Coast Hotels Limited,Consumer Cyclical,Lodging,56.0099983215332,53.35,56.01,56.0,86.31,9.52,0.94467866,,17-Sep-2025,97.414272,672075.63,-805.0819,-2.4877,0.08111367956924438,0.04442713066864014
NSE:BLUEJET,Blue Jet Healthcare Limited,Healthcare,Biotechnology,708.0,715.05,715.15,697.0,1027.8,463.7,34.26912,0.17,17-Sep-2025,12281.3210624,29.349002000000002,32.5,496.3482624,45.7055772,49.334856
NSE:BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5732.5,5732.5,5790.0,5696.5,9110.0,5365.0,54.945843,0.44,17-Sep-2025,13625.5217664,4.256,5.179,617.44,5.14262575,17.10578
NSE:BLUESTONE,,Consumer Cyclical,Luxury Goods,593.5,622.3,623.0,592.6,707.8,508.1,,,17-Sep-2025,8980.8420864,-10.288999,1.4400001,8.7352496,36.4938402,141.1291959
NSE:BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,1937.300048828125,1924.1,1947.2,1909.1,2417.0,1521.0,73.47875,0.47,17-Sep-2025,39820.7287296,4.496,5.3189997,777.6124928,41.46965111520996,113.09240884040527
NSE:BODALCHEM,Bodal Chemicals Limited,Basic Materials,Specialty Chemicals,67.0,66.71,67.48,66.74,87.65,50.01,28.87931,,17-Sep-2025,844.581888,1.644,6.9460005,181.1212544,0.6921435,2.5790176
NSE:BORORENEW,Borosil Renewables Limited,Technology,Solar,567.5499877929688,574.95,578.45,560.6,659.9,402.8,,,17-Sep-2025,7558.971392,-15.314999000000002,9.667,102.339072,22.463685271844483,36.10446545345459
NSE:BLUSPRING,Bluspring Enterprises Limited,Industrials,Specialty Business Services,86.8499984741211,84.72,89.95,85.13,100.88,67.06,,,17-Sep-2025,1298.8156928,-4.995,-0.077,61.427872,16.41450206661148,9.89427317116623
NSE:BOHRAIND,Bohra Industries Limited,Basic Materials,Agricultural Inputs,26.0,25.34,26.57,24.8,39.29,13.03,,,17-Sep-2025,26.77272,0.0,0.0,-2.6735,0.0682266,0.139711
NSE:BOMDYEING,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,183.6699981689453,184.99,188.6,182.21,256.4,117.5,7.769459,0.65,17-Sep-2025,3797.7260032,31.875999999999998,-5.791,-52.2049984,21.8734804859375,67.57371678733978
NSE:BORANA,,Consumer Cyclical,Textile Manufacturing,218.63999938964844,220.94,222.9,218.48,267.0,211.0,24.677202,,17-Sep-2025,582.5728512,13.701999,19.138001,66.1014976,0.5734927183990478,3.6446413338256836
NSE:BOROLTD,Borosil Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",348.54998779296875,352.05,355.0,342.95,515.9,282.65,50.22334,,17-Sep-2025,4167.890944,7.3580000000000005,6.583,183.4120192,3.040924368499756,3.119940650732422
NSE:BOROSCI,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,139.6999969482422,140.51,142.2,139.7,213.3,107.42,70.55555,,17-Sep-2025,1243.8286336,4.0949997,-0.0030000001,46.4370496,0.7271105441162109,2.7689936395111086
NSE:BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,321.95001220703125,318.25,324.75,319.25,376.0,234.01,7.933711,3.14,17-Sep-2025,139678.3316992,3.9419996999999998,6.92,28540.8165888,90.83449351907349,204.19412305720826
NSE:BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,40060.0,39920.0,40190.0,39815.0,41945.0,25921.6,44.403065,1.28,17-Sep-2025,118151.3678848,14.512,11.575000000000001,2449.149952,41.32189,171.11629
NSE:BRIGADE,Brigade Enterprises Limited,Real Estate,Real Estate - Development,956.1500244140625,952.6,964.3,952.0,1448.7,852.0,30.695024,0.26,17-Sep-2025,23394.6955776,14.247000000000002,19.361,1437.612544,8.601430004626465,35.07263466053467
NSE:BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,6062.5,6202.5,6205.0,6035.0,6469.9,4506.0,66.489365,1.21,17-Sep-2025,146026.2273024,12.016,14.604001,3176.4625408,231.59659375,208.66579375
NSE:BPL,BPL Limited,Technology,Consumer Electronics,85.77999877929688,86.05,87.29,84.2,144.2,62.92,,,17-Sep-2025,420.1144064,-13.447999999999999,13.753000000000002,10.8759,0.3484898230407715,0.7576775732177734
NSE:BRIGHOTEL,,Consumer Cyclical,Lodging,84.37000274658203,85.64,86.22,84.2,91.77,77.43,159.18869,,17-Sep-2025,3204.7355904,6.382000000000001,22.27,166.5025024,1.7840880780792236,18.878851176582337
NSE:BRNL,Bharat Road Network Limited,Industrials,Infrastructure Operations,22.399999618530273,22.04,23.0,22.08,53.43,17.4,1.1370558,,17-Sep-2025,188.5598336,76.742,19.42,32.4777504,0.3372857542560577,0.4511785523164749
NSE:BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,2219.0,2199.3,2230.0,2201.0,3030.0,1115.0,57.32369,0.27,17-Sep-2025,90120.0216064,44.627,77.244,2638.4175104,413.3211474,1126.6255763
NSE:BROOKS,Brooks Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,155.10000610351562,156.53,157.0,153.55,198.86,95.55,330.0,,17-Sep-2025,456.8812032,2.253,10.7200004,7.8236,0.13684473538513184,0.45819643803100585
NSE:BSHSL,Bombay Super Hybrid Seeds Limited,Basic Materials,Agricultural Inputs,132.83999633789062,133.88,136.0,130.89,202.54,115.82,50.70229,,17-Sep-2025,1393.9830784,7.763000000000001,9.803,34.5143648,0.18503283089904785,0.3307184548828125
NSE:BSOFT,Birlasoft Limited,Technology,Information Technology Services,378.0,376.55,380.5,375.45,665.6,331.0,22.340425,1.74,17-Sep-2025,10527.7906944,8.870000000000001,10.743,617.2077568,20.239632,51.6844314
NSE:BSL,BSL Limited,Consumer Cyclical,Textile Manufacturing,178.5,163.19,188.0,162.4,331.85,127.3,29.071661,0.49,17-Sep-2025,183.7836032,0.955,5.0430004,56.3767488,3.7407174,0.2326926
NSE:BVCL,Barak Valley Cements Limited,Basic Materials,Building Materials,53.20000076293945,53.94,54.4,51.5,69.99,34.06,35.466667,,17-Sep-2025,117.8912,1.569,5.402,17.0119744,0.22181740318107604,0.8179393717300415
NSE:BTML,Bodhi Tree Multimedia Limited,Communication Services,Entertainment,9.479999542236328,9.4,9.59,9.4,15.19,7.28,7.5238094,,17-Sep-2025,171.1120896,7.632999999999999,9.0129994,11.42244,0.06998704462051392,0.6146613663196564
NSE:BYKE,The Byke Hospitality Limited,Consumer Cyclical,Lodging,70.70999908447266,70.58,71.55,69.0,107.0,57.8,86.231705,,17-Sep-2025,370.6618112,4.434,17.934998999999998,40.7674496,0.09052294082794189,0.26454731957473754
NSE:BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",703.5999755859375,700.2,707.9,697.9,1250.0,550.7,34.524044,,17-Sep-2025,1258.008576,4.1890003,3.971,64.5792256,0.19088667337646484,2.2703060412231446
NSE:CALSOFT,California Software Company Limited,Technology,Software - Application,15.149999618530273,15.36,15.57,14.9,25.25,9.755636,168.33333,,17-Sep-2025,41.9564096,12.497,16.89,1.555,0.02033281448802948,0.08746549279766083
NSE:CAMLINFINE,Camlin Fine Sciences Limited,Basic Materials,Specialty Chemicals,228.67999267578125,224.06,232.9,223.08,333.3,95.59,60.81915,,17-Sep-2025,4298.7266048,-6.731,-0.9530000000000001,174.477952,4.224405504699707,8.78206636272583
NSE:CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,282.3999938964844,274.9,283.95,275.15,371.9,210.0,73.35065,0.22,17-Sep-2025,8635.961344,7.388999999999999,8.491999999999999,245.2300032,15.309270789120484,18.782564794052124
NSE:CAMS,Computer Age Management Services Limited,Technology,Information Technology Services,3956.199951171875,3890.3,3971.0,3882.2,5367.5,3031.05,41.508762,1.13,17-Sep-2025,19581.7652224,32.595003,37.678,624.8935936,78.57250475024414,142.16288028540038
NSE:CANBK,Canara Bank,Financial Services,Banks - Regional,115.04000091552734,113.23,116.0,113.01,119.3,78.6,5.639216,3.53,17-Sep-2025,104367.161344,29.004,36.912,,204.5796945401146,236.06219691866303
NSE:CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,780.4000244140625,777.1,783.0,777.0,925.45,558.5,11.786739,1.54,17-Sep-2025,10392.6652928,64.989996,80.296,,3.975513804370117,17.421806225024415
NSE:CAPACITE,Capacit'e Infraprojects Limited,Industrials,Engineering & Construction,316.5,310.05,322.0,311.0,465.0,276.0,13.5720415,,17-Sep-2025,2680.7422976,8.224,12.998999999999999,366.4709376,15.80680125,10.0382406
NSE:CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2330.0,2247.4,2395.0,2233.5,2641.0,1599.0,31.512035,0.13,17-Sep-2025,17710.7255296,28.416999999999998,31.647,676.6099968,91.267731,24.436341
NSE:CAPITALSFB,Capital Small Finance Bank Limited,Financial Services,Banks - Regional,288.75,289.45,293.0,288.25,330.65,250.0,9.781504,1.38,17-Sep-2025,1307.6389888,29.503,34.328997,,0.37242975,2.460467625
NSE:CAPTRUST,Capital Trust Limited,Financial Services,Credit Services,44.099998474121094,44.51,45.59,44.0,152.0,41.91,,,17-Sep-2025,76.9496448,-12.956001,-157.846,,0.0971258366394043,0.18344276365280152
NSE:CANTABIL,Cantabil Retail India Limited,Consumer Cyclical,Apparel Manufacturing,259.5,252.9,264.95,253.2,334.0,211.01,27.813505,0.4,17-Sep-2025,2172.9828864,10.3870004,17.181998,226.9797376,3.33717,3.74544135
NSE:CARBORUNIV,Carborundum Universal Limited,Industrials,Conglomerates,1000.25,1001.6,1012.5,991.55,1543.9,809.1,77.41873,0.4,17-Sep-2025,19056.9627648,4.916,5.116,621.4114816,10.442509975,26.374692025
NSE:CARRARO,,Consumer Cyclical,Auto Parts,443.5,447.2,455.0,443.2,692.4,253.15,28.17662,1.02,17-Sep-2025,2521.3640704,5.011,7.430000000000001,172.3684992,7.6842584,5.0453447
NSE:CARERATING,CARE Ratings Limited,Financial Services,Financial Data & Stock Exchanges,1619.0,1621.6,1644.0,1610.0,1964.0,983.65,34.19219,1.11,17-Sep-2025,4856.1905664,34.096,25.922,155.3131776,1.8600691,11.8436326
NSE:CARYSIL,Carysil Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",903.9500122070312,932.7,939.85,895.9,989.95,482.3,36.850796,0.26,17-Sep-2025,2574.6485248,8.402999999999999,15.159,146.7805696,14.162094446246337,12.775435127520751
NSE:CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,2419.0,2373.7,2428.0,2366.0,2755.0,837.2,79.624756,,17-Sep-2025,11515.891712,23.083000000000002,19.924,179.6197248,34.1802281,133.3947874
NSE:CASTROLIND,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,205.67999267578125,202.9,210.75,204.0,256.8,162.6,21.247932,4.19,17-Sep-2025,20354.2970368,17.196,21.562,1316.5500416,61.62810188543701,43.36092128792725
NSE:CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,914.0,917.0,922.8,909.4,962.0,525.0,39.093243,0.55,17-Sep-2025,12176.5822464,9.1680005,12.087,559.5429888,3.328331,23.3615658
NSE:CCHHL,Country Club Hospitality & Holidays Limited,Consumer Cyclical,Lodging,17.34000015258789,17.37,17.79,17.12,26.0,13.0,55.935486,,17-Sep-2025,283.4482944,7.2620004,2.718,4.0774248,0.05583826849136352,0.26535575633506775
NSE:CCCL,Consolidated Construction Consortium Limited,Industrials,Engineering & Construction,28.559999465942383,26.13,28.87,26.5,28.87,10.84,7.9113574,,17-Sep-2025,1275.9437312,81.999,-30.195,-31.8230016,17.569354831461908,4.820867933852195
NSE:CDSL,Central Depository Services (India) Limited,Financial Services,Capital Markets,1570.5,1549.4,1576.8,1551.1,1989.8,1047.45,66.23788,0.81,17-Sep-2025,32823.4500096,41.02,51.361999999999995,698.609408,185.774445,426.3816411
NSE:CEATLTD,CEAT Limited,Consumer Cyclical,Auto Parts,3436.0,3445.9,3500.0,3431.2,4044.0,2343.05,32.26897,0.87,17-Sep-2025,13898.653696,3.179,6.697,1499.7149696,29.7217436,52.2096764
NSE:CEIGALL,,Industrials,Engineering & Construction,277.6400146484375,278.77,280.99,277.01,399.6,235.95,17.946995,0.18,17-Sep-2025,4838.8767744,7.756,11.333,482.9467648,1.817403771887207,12.381328689245606
NSE:CELEBRITY,Celebrity Fashions Limited,Consumer Cyclical,Apparel Manufacturing,12.449999809265137,12.18,12.5,12.28,18.64,8.36,,,17-Sep-2025,74.2996096,-9.6820004,-13.155,-3.8325,0.020888609679985046,0.13580584291944503
NSE:CELLO,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",619.9000244140625,626.15,629.0,615.2,922.4,494.75,41.60403,0.24,17-Sep-2025,13705.8033664,14.827000000000002,19.709,542.4646656,4.866029221643067,12.266457703100587
NSE:CEMPRO,,,,819.9500122070312,826.2,834.9,815.0,834.9,815.0,,,17-Sep-2025,,,,,11.636566583239746,
NSE:CENTENKA,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,505.6499938964844,501.45,506.4,501.0,765.0,419.3,19.204329,1.99,17-Sep-2025,1106.5290752,3.068,1.539,93.8025024,0.15579076311950685,0.9836409331268311
NSE:CENTEXT,Century Extrusions Limited,Basic Materials,Aluminum,27.260000228881836,27.07,27.5,26.8,30.8,15.67,21.983871,,17-Sep-2025,220.7065088,2.2739999,5.5209998,25.565,0.664407985578537,1.1699501418231963
NSE:CENTRALBK,Central Bank of India,Financial Services,Banks - Regional,37.58000183105469,36.94,38.18,37.02,61.9,32.75,7.7325106,1.05,17-Sep-2025,34015.1631872,25.733,38.426998,,31.983501524369814,25.36678684397583
NSE:CENTUM,Centum Electronics Limited,Technology,Electronic Components,2708.60009765625,2692.9,2731.7,2680.0,3044.0,1140.3,324.38324,0.22,17-Sep-2025,3983.5922432,0.911,4.848,100.485248,1.3610715490722656,9.294019515087891
NSE:CENTRUM,Centrum Capital Limited,Financial Services,Financial Conglomerates,37.150001525878906,36.69,38.5,36.48,41.9,22.4,,,17-Sep-2025,1663.63648,-12.084,-148.01500000000001,,0.9439295287704468,1.4402721241569518
NSE:CENTURYPLY,Century Plyboards (India) Limited,Basic Materials,Lumber & Wood Production,812.5,811.9,815.0,807.55,935.0,631.0,89.383934,0.12,17-Sep-2025,18054.8878336,4.321,7.821,512.1561088,1.00741875,6.97645
NSE:CEREBRAINT,Cerebra Integrated Technologies Limited,Technology,Computer Hardware,6.889999866485596,6.85,7.15,6.62,13.44,3.99,,,17-Sep-2025,84.1303424,-186.305,-244.239,-29.605776,0.013634620735788345,0.07125224461927414
NSE:CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,6332.0,6339.5,6383.5,6320.0,8408.3,5060.05,33.293022,1.03,17-Sep-2025,8165.113856,12.629999999999999,10.796999999999999,290.2173952,2.6670384,16.95393
NSE:CESC,CESC Limited,Utilities,Utilities - Regulated Electric,166.89999389648438,168.11,169.0,166.77,212.49,119.0,16.063522,2.68,17-Sep-2025,22123.7624832,7.947,11.553001,3352.5174272,10.81740613440857,53.629524408773804
NSE:CEWATER,,Utilities,Utilities - Regulated Water,513.0499877929688,518.1,523.9,513.05,860.0,415.0,16.103264,,17-Sep-2025,1061.8184704,10.097000000000001,-4.35,92.990752,1.9134712344726563,3.848131433441162
NSE:CHALET,Chalet Hotels Limited,Consumer Cyclical,Lodging,1053.800048828125,1064.6,1070.1,1048.0,1082.0,634.05,81.12395,,17-Sep-2025,23050.5054208,12.636,33.912998,948.4709888,7.5609099703369145,46.41630923071289
NSE:CGCL,Capri Global Capital Limited,Financial Services,Credit Services,189.0,188.47,190.2,188.4,231.35,150.51,27.391304,0.11,17-Sep-2025,18174.902272,30.226,45.826998,,7.4493027,88.6361805
NSE:CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,795.3499755859375,792.2,797.55,791.15,874.7,517.7,120.873856,0.16,17-Sep-2025,125242.179584,9.4960004,11.734,1312.0074752,66.04164661778564,276.74297842509765
NSE:CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,Basic Materials,Agricultural Inputs,555.0,545.45,559.0,545.55,742.2,443.2,12.703136,1.83,17-Sep-2025,22248.4512768,10.052,11.873999,2495.9725568,40.421538,101.275179
